DUMMY_TO_DELETE,MONTH,WEEKDAY, HR ,PH
15,9,2,7,7064
15,9,2,8,8195
15,9,2,9,9281
15,9,2,10,9961
15,9,2,11,10334
15,9,2,12,10217
15,9,2,13,10223
15,9,2,14,10540
15,9,2,15,10366
15,9,2,16,10167
15,9,2,17,9725
15,9,2,18,9735
15,9,2,19,10099
15,9,2,20,9948
15,9,2,21,9442
15,9,2,22,8798
15,9,2,23,8204
15,9,2,24,7663
15,9,3,1,7345
15,9,3,2,7098
15,9,3,3,6993
15,9,3,4,6890
15,9,3,5,7075
15,9,3,6,7156
15,9,3,7,7108
15,9,3,8,8173
15,9,3,9,9223
15,9,3,10,9707
15,9,3,11,10086
15,9,3,12,9945
15,9,3,13,9823
15,9,3,14,10000
15,9,3,15,9817
15,9,3,16,9656
15,9,3,17,9434
15,9,3,18,9575
15,9,3,19,9812
15,9,3,20,9489
15,9,3,21,9290
15,9,3,22,8703
15,9,3,23,8040
15,9,3,24,7555
15,9,4,1,7194
15,9,4,2,6926
15,9,4,3,6761
15,9,4,4,6711
15,9,4,5,6852
15,9,4,6,7067
15,9,4,7,7004
15,9,4,8,8040
15,9,4,9,9156
15,9,4,10,9852
15,9,4,11,10177
15,9,4,12,10018
15,9,4,13,9794
15,9,4,14,9946
15,9,4,15,9709
15,9,4,16,9479
15,9,4,17,9255
15,9,4,18,9332
15,9,4,19,9568
15,9,4,20,9356
15,9,4,21,9053
15,9,4,22,8494
15,9,4,23,7878
15,9,4,24,7331
15,9,5,1,6978
15,9,5,2,6736
15,9,5,3,6538
15,9,5,4,6478
15,9,5,5,6735
15,9,5,6,6827
15,9,5,7,6852
15,9,5,8,7982
15,9,5,9,9078
15,9,5,10,9744
15,9,5,11,10137
15,9,5,12,9996
15,9,5,13,9937
15,9,5,14,10000
15,9,5,15,9898
15,9,5,16,9707
15,9,5,17,9299
15,9,5,18,9444
15,9,5,19,9762
15,9,5,20,9592
15,9,5,21,9238
15,9,5,22,8679
15,9,5,23,8069
15,9,5,24,7539
15,9,6,1,7138
15,9,6,2,6916
15,9,6,3,6733
15,9,6,4,6610
15,9,6,5,6610
15,9,6,6,6613
15,9,6,7,6721
15,9,6,8,7422
15,9,6,9,8284
15,9,6,10,8971
15,9,6,11,9319
15,9,6,12,9211
15,9,6,13,9196
15,9,6,14,9398
15,9,6,15,9019
15,9,6,16,8775
15,9,6,17,8559
15,9,6,18,8879
15,9,6,19,9443
15,9,6,20,9308
15,9,6,21,9111
15,9,6,22,8579
15,9,6,23,8000
15,9,6,24,7531
15,9,7,1,7120
15,9,7,2,6937
15,9,7,3,6711
15,9,7,4,6586
15,9,7,5,6497
15,9,7,6,6314
15,9,7,7,6334
15,9,7,8,6593
15,9,7,9,7137
15,9,7,10,7711
15,9,7,11,8009
15,9,7,12,7999
15,9,7,13,7925
15,9,7,14,7868
15,9,7,15,7770
15,9,7,16,7702
15,9,7,17,7832
15,9,7,18,8444
15,9,7,19,8925
15,9,7,20,8785
15,9,7,21,8482
15,9,7,22,7853
15,9,7,23,7322
15,9,7,24,6880
15,9,1,1,6457
15,9,1,2,6348
15,9,1,3,6141
15,9,1,4,6104
15,9,1,5,6404
15,9,1,6,6610
15,9,1,7,6693
15,9,1,8,7702
15,9,1,9,8830
15,9,1,10,9581
15,9,1,11,9910
15,9,1,12,9749
15,9,1,13,9640
15,9,1,14,9917
15,9,1,15,9711
15,9,1,16,9528
15,9,1,17,9237
15,9,1,18,9476
15,9,1,19,9740
15,9,1,20,9469
15,9,1,21,9022
15,9,1,22,8435
15,9,1,23,7817
15,9,1,24,7269
15,9,2,1,6917
15,9,2,2,6756
15,9,2,3,6564
15,9,2,4,6527
15,9,2,5,6755
15,9,2,6,6918
15,9,2,7,6887
15,9,2,8,7987
15,9,2,9,9120
15,9,2,10,9760
15,9,2,11,10117
15,9,2,12,9984
15,9,2,13,9938
15,9,2,14,10285
15,9,2,15,10074
15,9,2,16,9869
15,9,2,17,9523
15,9,2,18,9678
15,9,2,19,9713
15,9,2,20,9425
15,9,2,21,9054
15,9,2,22,8438
15,9,2,23,7847
15,9,2,24,7347
15,9,3,1,6989
15,9,3,2,6851
15,9,3,3,6668
15,9,3,4,6629
15,9,3,5,6843
15,9,3,6,6998
15,9,3,7,7032
15,9,3,8,8122
15,9,3,9,9146
15,9,3,10,9804
15,9,3,11,10120
15,9,3,12,9927
15,9,3,13,9875
15,9,3,14,10198
15,9,3,15,9961
15,9,3,16,9814
15,9,3,17,9523
15,9,3,18,9763
15,9,3,19,9858
15,9,3,20,9555
15,9,3,21,9136
15,9,3,22,8529
15,9,3,23,7861
15,9,3,24,7413
15,9,4,1,7055
15,9,4,2,6865
15,9,4,3,6691
15,9,4,4,6632
15,9,4,5,6864
15,9,4,6,6992
15,9,4,7,6978
15,9,4,8,7889
15,9,4,9,8956
15,9,4,10,9561
15,9,4,11,9816
15,9,4,12,9651
15,9,4,13,9577
15,9,4,14,9795
15,9,4,15,9639
15,9,4,16,9548
15,9,4,17,9303
15,9,4,18,9556
15,9,4,19,9748
15,9,4,20,9445
15,9,4,21,9113
15,9,4,22,8405
15,9,4,23,7696
15,9,4,24,7159
15,9,5,1,6867
15,9,5,2,6639
15,9,5,3,6567
15,9,5,4,6568
15,9,5,5,6782
15,9,5,6,6911
15,9,5,7,6938
15,9,5,8,7983
15,9,5,9,9139
15,9,5,10,9780
15,9,5,11,10117
15,9,5,12,9974
15,9,5,13,9858
15,9,5,14,10057
15,9,5,15,9839
15,9,5,16,9692
15,9,5,17,9287
15,9,5,18,9559
15,9,5,19,9768
15,9,5,20,9546
15,9,5,21,9240
15,9,5,22,8706
15,9,5,23,8037
15,9,5,24,7576
15,9,6,1,7163
15,9,6,2,6923
15,9,6,3,6776
15,9,6,4,6626
15,9,6,5,6619
15,9,6,6,6637
15,9,6,7,6756
15,9,6,8,7472
15,9,6,9,8339
15,9,6,10,8933
15,9,6,11,9263
15,9,6,12,9012
15,9,6,13,8968
15,9,6,14,9140
15,9,6,15,8910
15,9,6,16,8625
15,9,6,17,8516
15,9,6,18,9039
15,9,6,19,9295
15,9,6,20,9063
15,9,6,21,8808
15,9,6,22,8325
15,9,6,23,7776
15,9,6,24,7208
15,9,7,1,6848
15,9,7,2,6663
15,9,7,3,6452
15,9,7,4,6322
15,9,7,5,6343
15,9,7,6,6204
15,9,7,7,6203
15,9,7,8,6554
15,9,7,9,6968
15,9,7,10,7664
15,9,7,11,7985
15,9,7,12,7859
15,9,7,13,7787
15,9,7,14,7731
15,9,7,15,7668
15,9,7,16,7502
15,9,7,17,7558
15,9,7,18,8226
15,9,7,19,8531
15,9,7,20,8449
15,9,7,21,8093
15,9,7,22,7567
15,9,7,23,7001
15,9,7,24,6602
15,9,1,1,6286
15,9,1,2,6099
15,9,1,3,5987
15,9,1,4,5970
15,9,1,5,6255
15,9,1,6,6615
15,9,1,7,6678
15,9,1,8,7568
15,9,1,9,8696
15,9,1,10,9428
15,9,1,11,9636
15,9,1,12,9471
15,9,1,13,9402
15,9,1,14,9723
15,9,1,15,9528
15,9,1,16,9438
15,9,1,17,9229
15,9,1,18,9532
15,9,1,19,9414
15,9,1,20,9297
15,9,1,21,8919
15,9,1,22,8288
15,9,1,23,7648
15,9,1,24,7101
15,9,2,1,6760
15,9,2,2,6585
15,9,2,3,6448
15,9,2,4,6465
15,9,2,5,6662
15,9,2,6,6813
15,9,2,7,6941
15,9,2,8,7850
15,9,2,9,8904
15,9,2,10,9562
15,9,2,11,9863
15,9,2,12,9700
15,9,2,13,9659
15,9,2,14,9997
15,9,2,15,9838
15,9,2,16,9692
15,9,2,17,9310
15,9,2,18,9727
15,9,2,19,9899
15,9,2,20,9633
15,9,2,21,9246
15,9,2,22,8575
15,9,2,23,7956
15,9,2,24,7369
15,9,3,1,6990
15,9,3,2,6796
15,9,3,3,6666
15,9,3,4,6593
15,9,3,5,6821
15,9,3,6,7003
15,9,3,7,6993
15,9,3,8,7980
15,9,3,9,9055
15,9,3,10,9674
15,9,3,11,10040
15,9,3,12,9856
15,9,3,13,9876
15,9,3,14,10094
15,9,3,15,9914
15,9,3,16,9794
15,9,3,17,9453
15,9,3,18,9809
15,9,3,19,9821
15,9,3,20,9601
15,9,3,21,9251
15,9,3,22,8587
15,9,3,23,7950
15,9,3,24,7403
15,9,4,1,7029
15,9,4,2,6852
15,9,4,3,6651
15,9,4,4,6721
15,9,4,5,6908
15,9,4,6,7027
15,9,4,7,6999
15,9,4,8,7927
15,9,4,9,9019
15,9,4,10,9673
15,9,4,11,9957
15,9,4,12,9765
15,9,4,13,9734
15,9,4,14,10033
15,9,4,15,9843
15,9,4,16,9698
15,9,4,17,9323
15,9,4,18,9676
15,9,4,19,9836
15,9,4,20,9529
15,9,4,21,9190
15,9,4,22,8495
15,9,4,23,7911
15,9,4,24,7392
15,9,5,1,7041
15,9,5,2,6865
15,9,5,3,6779
15,9,5,4,6726
15,9,5,5,6942
15,9,5,6,7069
15,9,5,7,7131
15,9,5,8,8012
15,9,5,9,9092
15,9,5,10,9686
15,9,5,11,9939
15,9,5,12,9668
15,9,5,13,9576
15,9,5,14,9834
15,9,5,15,9667
15,9,5,16,9547
15,9,5,17,9139
15,9,5,18,9455
15,9,5,19,9545
15,9,5,20,9230
15,9,5,21,8954
15,9,5,22,8409
15,9,5,23,7884
15,9,5,24,7269
15,9,6,1,6931
15,9,6,2,6736
15,9,6,3,6578
15,9,6,4,6469
15,9,6,5,6568
15,9,6,6,6571
15,9,6,7,6677
15,9,6,8,7335
15,9,6,9,8036
15,9,6,10,8633
15,9,6,11,8916
15,9,6,12,8660
15,9,6,13,8667
15,9,6,14,8812
15,9,6,15,8631
15,9,6,16,8426
15,9,6,17,8365
15,9,6,18,8908
15,9,6,19,9054
15,9,6,20,8867
15,9,6,21,8629
15,9,6,22,8107
15,9,6,23,7561
15,9,6,24,7190
15,9,7,1,6868
15,9,7,2,6605
15,9,7,3,6461
15,9,7,4,6336
15,9,7,5,6328
15,9,7,6,6159
15,9,7,7,6173
15,9,7,8,6569
15,9,7,9,6918
15,9,7,10,7375
15,9,7,11,7653
15,9,7,12,7547
15,9,7,13,7394
15,9,7,14,7373
15,9,7,15,7337
15,9,7,16,7258
15,9,7,17,7383
15,9,7,18,8277
15,9,7,19,8501
15,9,7,20,8374
15,9,7,21,8021
15,9,7,22,7498
15,9,7,23,6940
15,9,7,24,6516
15,9,1,1,6157
15,9,1,2,5939
15,9,1,3,5790
15,9,1,4,5784
15,9,1,5,6058
15,9,1,6,6327
15,9,1,7,6466
15,9,1,8,7311
15,9,1,9,8267
15,9,1,10,8785
15,9,1,11,9032
15,9,1,12,8805
15,9,1,13,8682
15,9,1,14,8857
15,9,1,15,8840
15,9,1,16,8686
15,9,1,17,8604
15,9,1,18,9041
15,9,1,19,9102
15,9,1,20,8752
15,9,1,21,8362
15,9,1,22,7775
15,9,1,23,7148
15,9,1,24,6720
15,9,2,1,6368
15,9,2,2,6201
15,9,2,3,6128
15,9,2,4,6120
15,9,2,5,6388
15,9,2,6,6616
15,9,2,7,6635
15,9,2,8,7654
15,9,2,9,8673
15,9,2,10,9267
15,9,2,11,9518
15,9,2,12,9352
15,9,2,13,9225
15,9,2,14,9427
15,9,2,15,9171
15,9,2,16,9116
15,9,2,17,8893
15,9,2,18,9307
15,9,2,19,9370
15,9,2,20,9126
15,9,2,21,8805
15,9,2,22,8119
15,9,2,23,7533
15,9,2,24,7033
15,9,3,1,6705
15,9,3,2,6581
15,9,3,3,6421
15,9,3,4,6423
15,9,3,5,6645
15,9,3,6,6860
15,9,3,7,6880
15,9,3,8,7827
15,9,3,9,8841
15,9,3,10,9376
15,9,3,11,9633
15,9,3,12,9443
15,9,3,13,9364
15,9,3,14,9679
15,9,3,15,9534
15,9,3,16,9386
15,9,3,17,9194
15,9,3,18,9515
15,9,3,19,9482
15,9,3,20,9247
15,9,3,21,8936
15,9,3,22,8330
15,9,3,23,7692
15,9,3,24,7102
15,9,4,1,6779
15,9,4,2,6573
15,9,4,3,6400
15,9,4,4,6353
15,9,4,5,6667
15,9,4,6,6849
15,9,4,7,6845
15,9,4,8,7729
15,9,4,9,8761
15,9,4,10,9305
15,9,4,11,9550
15,9,4,12,9361
15,9,4,13,9198
15,9,4,14,9556
15,9,4,15,9460
15,9,4,16,9304
15,9,4,17,9121
15,9,4,18,9556
15,9,4,19,9508
15,9,4,20,8928
15,9,4,21,8555
15,9,4,22,8112
15,9,4,23,7469
15,9,4,24,7011
15,9,5,1,6714
15,9,5,2,6565
15,9,5,3,6363
15,9,5,4,6283
15,9,5,5,6595
15,9,5,6,6790
15,9,5,7,6976
15,9,5,8,7843
15,9,5,9,8825
15,9,5,10,9341
15,9,5,11,9542
15,9,5,12,9302
15,9,5,13,9197
15,9,5,14,9513
15,9,5,15,9392
15,9,5,16,9326
15,9,5,17,9059
15,9,5,18,9461
15,9,5,19,9384
15,9,5,20,9015
15,9,5,21,8826
15,9,5,22,8186
15,9,5,23,7729
15,9,5,24,7213
15,9,6,1,6857
15,9,6,2,6647
15,9,6,3,6467
15,9,6,4,6418
15,9,6,5,6496
15,9,6,6,6477
15,9,6,7,6600
15,9,6,8,7332
15,9,6,9,8104
15,9,6,10,8696
15,9,6,11,9033
15,9,6,12,8840
15,9,6,13,8824
15,9,6,14,9081
15,9,6,15,8861
15,9,6,16,8517
15,9,6,17,8465
15,9,6,18,8984
15,9,6,19,9047
15,9,6,20,8783
15,9,6,21,8529
15,9,6,22,8117
15,9,6,23,7613
15,9,6,24,7140
15,9,7,1,6755
15,9,7,2,6492
15,9,7,3,6307
15,9,7,4,6141
15,9,7,5,6159
15,9,7,6,6017
15,9,7,7,6109
15,9,7,8,6450
15,9,7,9,7027
15,9,7,10,7610
15,9,7,11,7905
15,9,7,12,7920
15,9,7,13,7872
15,9,7,14,7927
15,9,7,15,7766
15,9,7,16,7696
15,9,7,17,7684
15,9,7,18,8500
15,9,7,19,8880
15,9,7,20,8789
15,9,7,21,8441
15,9,7,22,7927
15,9,7,23,7576
15,9,7,24,6893
15,9,1,1,6605
15,9,1,2,6384
15,9,1,3,6132
15,9,1,4,6127
15,9,1,5,6381
15,9,1,6,6573
15,9,1,7,6664
15,9,1,8,7717
15,9,1,9,8718
15,9,1,10,9305
15,9,1,11,9672
15,9,1,12,9479
15,9,1,13,9474
15,9,1,14,9791
15,9,1,15,9654
15,9,1,16,9560
15,9,1,17,9212
15,9,1,18,9527
15,9,1,19,9617
15,9,1,20,9379
15,9,1,21,9064
15,9,1,22,8482
15,9,1,23,7913
15,9,1,24,7424
15,10,2,1,7046
15,10,2,2,6768
15,10,2,3,6620
15,10,2,4,6527
15,10,2,5,6774
15,10,2,6,6907
15,10,2,7,6887
15,10,2,8,7837
15,10,2,9,8856
15,10,2,10,9458
15,10,2,11,9697
15,10,2,12,9537
15,10,2,13,9531
15,10,2,14,9799
15,10,2,15,9658
15,10,2,16,9543
15,10,2,17,9155
15,10,2,18,9590
15,10,2,19,9538
15,10,2,20,9252
15,10,2,21,8950
15,10,2,22,8314
15,10,2,23,7712
15,10,2,24,7240
15,10,3,1,6956
15,10,3,2,6751
15,10,3,3,6565
15,10,3,4,6530
15,10,3,5,6776
15,10,3,6,6939
15,10,3,7,6922
15,10,3,8,8002
15,10,3,9,9056
15,10,3,10,9605
15,10,3,11,9916
15,10,3,12,9747
15,10,3,13,9754
15,10,3,14,10180
15,10,3,15,10023
15,10,3,16,9832
15,10,3,17,9427
15,10,3,18,9745
15,10,3,19,9876
15,10,3,20,9684
15,10,3,21,9389
15,10,3,22,8815
15,10,3,23,8206
15,10,3,24,7562
15,10,4,1,7181
15,10,4,2,6940
15,10,4,3,6803
15,10,4,4,6746
15,10,4,5,6963
15,10,4,6,7069
15,10,4,7,7095
15,10,4,8,8188
15,10,4,9,9205
15,10,4,10,9879
15,10,4,11,10116
15,10,4,12,9973
15,10,4,13,9940
15,10,4,14,10182
15,10,4,15,10034
15,10,4,16,9869
15,10,4,17,9506
15,10,4,18,9909
15,10,4,19,9904
15,10,4,20,9667
15,10,4,21,9355
15,10,4,22,8807
15,10,4,23,8117
15,10,4,24,7553
15,10,5,1,7226
15,10,5,2,7069
15,10,5,3,6876
15,10,5,4,6764
15,10,5,5,6996
15,10,5,6,7048
15,10,5,7,7072
15,10,5,8,8050
15,10,5,9,9216
15,10,5,10,9777
15,10,5,11,9949
15,10,5,12,9801
15,10,5,13,9834
15,10,5,14,10113
15,10,5,15,9936
15,10,5,16,9724
15,10,5,17,9372
15,10,5,18,9847
15,10,5,19,9854
15,10,5,20,9632
15,10,5,21,9270
15,10,5,22,8764
15,10,5,23,8047
15,10,5,24,7557
15,10,6,1,7167
15,10,6,2,6892
15,10,6,3,6760
15,10,6,4,6599
15,10,6,5,6674
15,10,6,6,6612
15,10,6,7,6684
15,10,6,8,7695
15,10,6,9,8224
15,10,6,10,8858
15,10,6,11,9167
15,10,6,12,9121
15,10,6,13,9025
15,10,6,14,9130
15,10,6,15,9006
15,10,6,16,8798
15,10,6,17,8569
15,10,6,18,9115
15,10,6,19,9347
15,10,6,20,9216
15,10,6,21,8907
15,10,6,22,8377
15,10,6,23,7802
15,10,6,24,7299
15,10,7,1,6875
15,10,7,2,6667
15,10,7,3,6399
15,10,7,4,6265
15,10,7,5,6353
15,10,7,6,6126
15,10,7,7,6112
15,10,7,8,6485
15,10,7,9,6961
15,10,7,10,7554
15,10,7,11,7966
15,10,7,12,7910
15,10,7,13,7833
15,10,7,14,7796
15,10,7,15,7654
15,10,7,16,7580
15,10,7,17,7600
15,10,7,18,8552
15,10,7,19,8622
15,10,7,20,8627
15,10,7,21,8263
15,10,7,22,7693
15,10,7,23,7257
15,10,7,24,6850
15,10,1,1,6488
15,10,1,2,6260
15,10,1,3,6091
15,10,1,4,6081
15,10,1,5,6294
15,10,1,6,6530
15,10,1,7,6634
15,10,1,8,7747
15,10,1,9,8807
15,10,1,10,9589
15,10,1,11,9895
15,10,1,12,9727
15,10,1,13,9671
15,10,1,14,10020
15,10,1,15,9827
15,10,1,16,9593
15,10,1,17,9359
15,10,1,18,9696
15,10,1,19,9728
15,10,1,20,9474
15,10,1,21,9139
15,10,1,22,8465
15,10,1,23,7904
15,10,1,24,7317
15,10,2,1,7010
15,10,2,2,6897
15,10,2,3,6686
15,10,2,4,6585
15,10,2,5,6846
15,10,2,6,7009
15,10,2,7,7032
15,10,2,8,8085
15,10,2,9,9102
15,10,2,10,9716
15,10,2,11,9923
15,10,2,12,9645
15,10,2,13,9533
15,10,2,14,9855
15,10,2,15,9683
15,10,2,16,9517
15,10,2,17,9230
15,10,2,18,9672
15,10,2,19,9682
15,10,2,20,9016
15,10,2,21,8974
15,10,2,22,8241
15,10,2,23,7823
15,10,2,24,7230
15,10,3,1,6971
15,10,3,2,6779
15,10,3,3,6604
15,10,3,4,6514
15,10,3,5,6743
15,10,3,6,6935
15,10,3,7,6957
15,10,3,8,7983
15,10,3,9,9045
15,10,3,10,9688
15,10,3,11,9945
15,10,3,12,9748
15,10,3,13,9679
15,10,3,14,9966
15,10,3,15,9793
15,10,3,16,9630
15,10,3,17,9411
15,10,3,18,9829
15,10,3,19,9872
15,10,3,20,9620
15,10,3,21,9224
15,10,3,22,8596
15,10,3,23,7918
15,10,3,24,7372
15,10,4,1,7121
15,10,4,2,6874
15,10,4,3,6711
15,10,4,4,6695
15,10,4,5,6865
15,10,4,6,6980
15,10,4,7,7040
15,10,4,8,7972
15,10,4,9,8960
15,10,4,10,9651
15,10,4,11,9927
15,10,4,12,9820
15,10,4,13,9742
15,10,4,14,10201
15,10,4,15,9939
15,10,4,16,9762
15,10,4,17,9559
15,10,4,18,9932
15,10,4,19,9696
15,10,4,20,9267
15,10,4,21,8951
15,10,4,22,8380
15,10,4,23,7832
15,10,4,24,7293
15,10,5,1,7007
15,10,5,2,6792
15,10,5,3,6635
15,10,5,4,6571
15,10,5,5,6862
15,10,5,6,6989
15,10,5,7,7003
15,10,5,8,7973
15,10,5,9,9050
15,10,5,10,9590
15,10,5,11,9785
15,10,5,12,9385
15,10,5,13,9402
15,10,5,14,9657
15,10,5,15,9456
15,10,5,16,9386
15,10,5,17,9280
15,10,5,18,9709
15,10,5,19,9478
15,10,5,20,9204
15,10,5,21,8822
15,10,5,22,8116
15,10,5,23,7407
15,10,5,24,6639
15,10,6,1,6200
15,10,6,2,6055
15,10,6,3,5893
15,10,6,4,5835
15,10,6,5,5905
15,10,6,6,5901
15,10,6,7,6094
15,10,6,8,6642
15,10,6,9,7444
15,10,6,10,8003
15,10,6,11,8330
15,10,6,12,8054
15,10,6,13,7996
15,10,6,14,8170
15,10,6,15,8063
15,10,6,16,7906
15,10,6,17,7862
15,10,6,18,8535
15,10,6,19,8513
15,10,6,20,8323
15,10,6,21,8132
15,10,6,22,7580
15,10,6,23,7078
15,10,6,24,6578
15,10,7,1,6318
15,10,7,2,6139
15,10,7,3,5963
15,10,7,4,5946
15,10,7,5,5961
15,10,7,6,5819
15,10,7,7,5866
15,10,7,8,6245
15,10,7,9,6814
15,10,7,10,7401
15,10,7,11,7804
15,10,7,12,7818
15,10,7,13,7879
15,10,7,14,7919
15,10,7,15,7670
15,10,7,16,7525
15,10,7,17,7417
15,10,7,18,8573
15,10,7,19,8671
15,10,7,20,8574
15,10,7,21,8273
15,10,7,22,7681
15,10,7,23,7206
15,10,7,24,6722
15,10,1,1,6404
15,10,1,2,6131
15,10,1,3,5996
15,10,1,4,5993
15,10,1,5,6148
15,10,1,6,6329
15,10,1,7,6353
15,10,1,8,7394
15,10,1,9,8557
15,10,1,10,9356
15,10,1,11,9604
15,10,1,12,9450
15,10,1,13,9448
15,10,1,14,9673
15,10,1,15,9495
15,10,1,16,9295
15,10,1,17,9004
15,10,1,18,9495
15,10,1,19,9380
15,10,1,20,9104
15,10,1,21,8801
15,10,1,22,8212
15,10,1,23,7590
15,10,1,24,7121
15,10,2,1,6774
15,10,2,2,6641
15,10,2,3,6454
15,10,2,4,6355
15,10,2,5,6378
15,10,2,6,6255
15,10,2,7,6329
15,10,2,8,6862
15,10,2,9,7124
15,10,2,10,7859
15,10,2,11,8267
15,10,2,12,8164
15,10,2,13,8197
15,10,2,14,8389
15,10,2,15,8228
15,10,2,16,8079
15,10,2,17,7904
15,10,2,18,8790
15,10,2,19,8783
15,10,2,20,8713
15,10,2,21,8393
15,10,2,22,7797
15,10,2,23,7223
15,10,2,24,6784
15,10,3,1,6801
15,10,3,2,6415
15,10,3,3,6293
15,10,3,4,6154
15,10,3,5,6417
15,10,3,6,6560
15,10,3,7,6667
15,10,3,8,7633
15,10,3,9,8690
15,10,3,10,9296
15,10,3,11,9584
15,10,3,12,9339
15,10,3,13,9156
15,10,3,14,9397
15,10,3,15,9218
15,10,3,16,9069
15,10,3,17,8935
15,10,3,18,9456
15,10,3,19,9201
15,10,3,20,8882
15,10,3,21,8557
15,10,3,22,8004
15,10,3,23,7390
15,10,3,24,6905
15,10,4,1,6564
15,10,4,2,6419
15,10,4,3,6262
15,10,4,4,6233
15,10,4,5,6498
15,10,4,6,6647
15,10,4,7,6698
15,10,4,8,7614
15,10,4,9,8613
15,10,4,10,9167
15,10,4,11,9435
15,10,4,12,9202
15,10,4,13,9153
15,10,4,14,9476
15,10,4,15,9320
15,10,4,16,9166
15,10,4,17,8927
15,10,4,18,9434
15,10,4,19,9224
15,10,4,20,8998
15,10,4,21,8583
15,10,4,22,8008
15,10,4,23,7424
15,10,4,24,6865
15,10,5,1,6624
15,10,5,2,6446
15,10,5,3,6262
15,10,5,4,6227
15,10,5,5,6400
15,10,5,6,6562
15,10,5,7,6594
15,10,5,8,7531
15,10,5,9,8648
15,10,5,10,9271
15,10,5,11,9369
15,10,5,12,9251
15,10,5,13,9191
15,10,5,14,9533
15,10,5,15,9384
15,10,5,16,9250
15,10,5,17,8900
15,10,5,18,9464
15,10,5,19,9355
15,10,5,20,9157
15,10,5,21,8878
15,10,5,22,8343
15,10,5,23,7813
15,10,5,24,7215
15,10,6,1,6894
15,10,6,2,6646
15,10,6,3,6482
15,10,6,4,6355
15,10,6,5,6360
15,10,6,6,6374
15,10,6,7,6442
15,10,6,8,7134
15,10,6,9,7974
15,10,6,10,8623
15,10,6,11,8954
15,10,6,12,8742
15,10,6,13,8653
15,10,6,14,8875
15,10,6,15,8723
15,10,6,16,8423
15,10,6,17,8176
15,10,6,18,9032
15,10,6,19,8999
15,10,6,20,8819
15,10,6,21,8586
15,10,6,22,7971
15,10,6,23,7461
15,10,6,24,7068
15,10,7,1,6739
15,10,7,2,6539
15,10,7,3,6328
15,10,7,4,6220
15,10,7,5,6232
15,10,7,6,6044
15,10,7,7,5987
15,10,7,8,6430
15,10,7,9,6971
15,10,7,10,7602
15,10,7,11,7900
15,10,7,12,7828
15,10,7,13,7879
15,10,7,14,7955
15,10,7,15,7769
15,10,7,16,7598
15,10,7,17,7486
15,10,7,18,8596
15,10,7,19,8693
15,10,7,20,8605
15,10,7,21,8286
15,10,7,22,7802
15,10,7,23,7290
15,10,7,24,6925
15,10,1,1,6523
15,10,1,2,6330
15,10,1,3,6164
15,10,1,4,6124
15,10,1,5,6408
15,10,1,6,6604
15,10,1,7,6626
15,10,1,8,7709
15,10,1,9,8855
15,10,1,10,9554
15,10,1,11,9785
15,10,1,12,9618
15,10,1,13,9641
15,10,1,14,9940
15,10,1,15,9832
15,10,1,16,9603
15,10,1,17,9327
15,10,1,18,9809
15,10,1,19,9687
15,10,1,20,9468
15,10,1,21,9090
15,10,1,22,8565
15,10,1,23,7899
15,10,1,24,7353
15,10,2,1,7072
15,10,2,2,6760
15,10,2,3,6739
15,10,2,4,6609
15,10,2,5,6835
15,10,2,6,6922
15,10,2,7,6974
15,10,2,8,7908
15,10,2,9,9061
15,10,2,10,9690
15,10,2,11,9945
15,10,2,12,9665
15,10,2,13,9713
15,10,2,14,10040
15,10,2,15,9861
15,10,2,16,9668
15,10,2,17,9264
15,10,2,18,9854
15,10,2,19,9699
15,10,2,20,9482
15,10,2,21,9046
15,10,2,22,8479
15,10,2,23,7886
15,10,2,24,7415
15,10,3,1,7028
15,10,3,2,6876
15,10,3,3,6647
15,10,3,4,6588
15,10,3,5,6784
15,10,3,6,6932
15,10,3,7,6894
15,10,3,8,7818
15,10,3,9,8920
15,10,3,10,9478
15,10,3,11,9797
15,10,3,12,9588
15,10,3,13,9571
15,10,3,14,9888
15,10,3,15,9746
15,10,3,16,9497
15,10,3,17,9234
15,10,3,18,9786
15,10,3,19,9603
15,10,3,20,9368
15,10,3,21,9058
15,10,3,22,8513
15,10,3,23,7931
15,10,3,24,7340
15,10,4,1,7053
15,10,4,2,6793
15,10,4,3,6677
15,10,4,4,6592
15,10,4,5,6792
15,10,4,6,6928
15,10,4,7,6882
15,10,4,8,7842
15,10,4,9,8906
15,10,4,10,9499
15,10,4,11,9845
15,10,4,12,9597
15,10,4,13,9624
15,10,4,14,9979
15,10,4,15,9861
15,10,4,16,9813
15,10,4,17,9249
15,10,4,18,9790
15,10,4,19,9710
15,10,4,20,9393
15,10,4,21,9038
15,10,4,22,8449
15,10,4,23,7848
15,10,4,24,7347
15,10,5,1,6998
15,10,5,2,6799
15,10,5,3,6629
15,10,5,4,6556
15,10,5,5,6711
15,10,5,6,6803
15,10,5,7,6888
15,10,5,8,7814
15,10,5,9,8825
15,10,5,10,9514
15,10,5,11,9787
15,10,5,12,9608
15,10,5,13,9622
15,10,5,14,9940
15,10,5,15,9681
15,10,5,16,9522
15,10,5,17,9191
15,10,5,18,9758
15,10,5,19,9600
15,10,5,20,9417
15,10,5,21,9105
15,10,5,22,8584
15,10,5,23,7970
15,10,5,24,7381
15,10,6,1,7034
15,10,6,2,6763
15,10,6,3,6604
