DATE,YEAR,MONTH,WEEKDAY, HR ,PH
11/24/2017,2017,11,5,3,8926
11/24/2017,2017,11,5,4,8766
11/24/2017,2017,11,5,5,8998
11/24/2017,2017,11,5,6,9170
11/24/2017,2017,11,5,7,9173
11/24/2017,2017,11,5,8,10236
11/24/2017,2017,11,5,9,11610
11/24/2017,2017,11,5,10,12269
11/24/2017,2017,11,5,11,12727
11/24/2017,2017,11,5,12,12478
11/24/2017,2017,11,5,13,12236
11/24/2017,2017,11,5,14,12575
11/24/2017,2017,11,5,15,12349
11/24/2017,2017,11,5,16,12158
11/24/2017,2017,11,5,17,11786
11/24/2017,2017,11,5,18,12421
11/24/2017,2017,11,5,19,12058
11/24/2017,2017,11,5,20,11756
11/24/2017,2017,11,5,21,11386
11/24/2017,2017,11,5,22,10778
11/24/2017,2017,11,5,23,10063
11/24/2017,2017,11,5,24,9511
11/25/2017,2017,11,6,1,9189
11/25/2017,2017,11,6,2,8887
11/25/2017,2017,11,6,3,8702
11/25/2017,2017,11,6,4,8576
11/25/2017,2017,11,6,5,8556
11/25/2017,2017,11,6,6,8557
11/25/2017,2017,11,6,7,8713
11/25/2017,2017,11,6,8,9391
11/25/2017,2017,11,6,9,10366
11/25/2017,2017,11,6,10,11119
11/25/2017,2017,11,6,11,11656
11/25/2017,2017,11,6,12,11379
11/25/2017,2017,11,6,13,11243
11/25/2017,2017,11,6,14,11555
11/25/2017,2017,11,6,15,11442
11/25/2017,2017,11,6,16,11242
11/25/2017,2017,11,6,17,10979
11/25/2017,2017,11,6,18,11825
11/25/2017,2017,11,6,19,11609
11/25/2017,2017,11,6,20,11455
11/25/2017,2017,11,6,21,11198
11/25/2017,2017,11,6,22,10738
11/25/2017,2017,11,6,23,10098
11/25/2017,2017,11,6,24,9559
11/26/2017,2017,11,7,1,9124
11/26/2017,2017,11,7,2,8877
11/26/2017,2017,11,7,3,8569
11/26/2017,2017,11,7,4,8411
11/26/2017,2017,11,7,5,8356
11/26/2017,2017,11,7,6,8137
11/26/2017,2017,11,7,7,8144
11/26/2017,2017,11,7,8,8608
11/26/2017,2017,11,7,9,9257
11/26/2017,2017,11,7,10,9952
11/26/2017,2017,11,7,11,10208
11/26/2017,2017,11,7,12,10117
11/26/2017,2017,11,7,13,10105
11/26/2017,2017,11,7,14,10107
11/26/2017,2017,11,7,15,10024
11/26/2017,2017,11,7,16,9909
11/26/2017,2017,11,7,17,9860
11/26/2017,2017,11,7,18,10879
11/26/2017,2017,11,7,19,10980
11/26/2017,2017,11,7,20,10909
11/26/2017,2017,11,7,21,10672
11/26/2017,2017,11,7,22,10170
11/26/2017,2017,11,7,23,9587
11/26/2017,2017,11,7,24,8956
11/27/2017,2017,11,1,1,8593
11/27/2017,2017,11,1,2,8311
11/27/2017,2017,11,1,3,8022
11/27/2017,2017,11,1,4,7902
11/27/2017,2017,11,1,5,8139
11/27/2017,2017,11,1,6,8571
11/27/2017,2017,11,1,7,8588
11/27/2017,2017,11,1,8,9892
11/27/2017,2017,11,1,9,11369
11/27/2017,2017,11,1,10,12212
11/27/2017,2017,11,1,11,12711
11/27/2017,2017,11,1,12,12293
11/27/2017,2017,11,1,13,12299
11/27/2017,2017,11,1,14,12745
11/27/2017,2017,11,1,15,12573
11/27/2017,2017,11,1,16,12336
11/27/2017,2017,11,1,17,11951
11/27/2017,2017,11,1,18,12566
11/27/2017,2017,11,1,19,12213
11/27/2017,2017,11,1,20,12000
11/27/2017,2017,11,1,21,11657
11/27/2017,2017,11,1,22,10998
11/27/2017,2017,11,1,23,10232
11/27/2017,2017,11,1,24,9516
11/28/2017,2017,11,2,1,9130
11/28/2017,2017,11,2,2,8910
11/28/2017,2017,11,2,3,8656
11/28/2017,2017,11,2,4,8589
11/28/2017,2017,11,2,5,8833
11/28/2017,2017,11,2,6,9015
11/28/2017,2017,11,2,7,8936
11/28/2017,2017,11,2,8,10066
11/28/2017,2017,11,2,9,11439
11/28/2017,2017,11,2,10,12173
11/28/2017,2017,11,2,11,12647
11/28/2017,2017,11,2,12,12418
11/28/2017,2017,11,2,13,12442
11/28/2017,2017,11,2,14,12927
11/28/2017,2017,11,2,15,12824
11/28/2017,2017,11,2,16,12596
11/28/2017,2017,11,2,17,12130
11/28/2017,2017,11,2,18,12798
11/28/2017,2017,11,2,19,12438
11/28/2017,2017,11,2,20,12103
11/28/2017,2017,11,2,21,11825
11/28/2017,2017,11,2,22,11183
11/28/2017,2017,11,2,23,10460
11/28/2017,2017,11,2,24,9857
11/29/2017,2017,11,3,1,9457
11/29/2017,2017,11,3,2,9177
11/29/2017,2017,11,3,3,8914
11/29/2017,2017,11,3,4,8770
11/29/2017,2017,11,3,5,8980
11/29/2017,2017,11,3,6,9034
11/29/2017,2017,11,3,7,9057
11/29/2017,2017,11,3,8,10130
11/29/2017,2017,11,3,9,11399
11/29/2017,2017,11,3,10,12088
11/29/2017,2017,11,3,11,12480
11/29/2017,2017,11,3,12,12252
11/29/2017,2017,11,3,13,12233
11/29/2017,2017,11,3,14,12700
11/29/2017,2017,11,3,15,12541
11/29/2017,2017,11,3,16,12290
11/29/2017,2017,11,3,17,11908
11/29/2017,2017,11,3,18,12590
11/29/2017,2017,11,3,19,12257
11/29/2017,2017,11,3,20,12018
11/29/2017,2017,11,3,21,11723
11/29/2017,2017,11,3,22,11052
11/29/2017,2017,11,3,23,10378
11/29/2017,2017,11,3,24,9865
11/30/2017,2017,11,4,1,9404
11/30/2017,2017,11,4,2,9173
11/30/2017,2017,11,4,3,8901
11/30/2017,2017,11,4,4,8678
11/30/2017,2017,11,4,5,8675
11/30/2017,2017,11,4,6,8650
11/30/2017,2017,11,4,7,8569
11/30/2017,2017,11,4,8,9124
11/30/2017,2017,11,4,9,9764
11/30/2017,2017,11,4,10,10719
11/30/2017,2017,11,4,11,11265
11/30/2017,2017,11,4,12,11040
11/30/2017,2017,11,4,13,10950
11/30/2017,2017,11,4,14,11181
11/30/2017,2017,11,4,15,10980
11/30/2017,2017,11,4,16,10749
11/30/2017,2017,11,4,17,10668
11/30/2017,2017,11,4,18,11681
11/30/2017,2017,11,4,19,11639
11/30/2017,2017,11,4,20,11437
11/30/2017,2017,11,4,21,11256
11/30/2017,2017,11,4,22,10675
11/30/2017,2017,11,4,23,9933
11/30/2017,2017,11,4,24,9358
12/1/2017,2017,12,5,1,8997
12/1/2017,2017,12,5,2,8683
12/1/2017,2017,12,5,3,8389
12/1/2017,2017,12,5,4,8318
12/1/2017,2017,12,5,5,8568
12/1/2017,2017,12,5,6,8754
12/1/2017,2017,12,5,7,8824
12/1/2017,2017,12,5,8,10051
12/1/2017,2017,12,5,9,11411
12/1/2017,2017,12,5,10,12170
12/1/2017,2017,12,5,11,12663
12/1/2017,2017,12,5,12,12280
12/1/2017,2017,12,5,13,12288
12/1/2017,2017,12,5,14,12732
12/1/2017,2017,12,5,15,12683
12/1/2017,2017,12,5,16,12391
12/1/2017,2017,12,5,17,11826
12/1/2017,2017,12,5,18,12579
12/1/2017,2017,12,5,19,12237
12/1/2017,2017,12,5,20,11978
12/1/2017,2017,12,5,21,11617
12/1/2017,2017,12,5,22,11075
12/1/2017,2017,12,5,23,10378
12/1/2017,2017,12,5,24,9800
12/2/2017,2017,12,6,1,9349
12/2/2017,2017,12,6,2,9073
12/2/2017,2017,12,6,3,8738
12/2/2017,2017,12,6,4,8508
12/2/2017,2017,12,6,5,8591
12/2/2017,2017,12,6,6,8606
12/2/2017,2017,12,6,7,8670
12/2/2017,2017,12,6,8,9404
12/2/2017,2017,12,6,9,10528
12/2/2017,2017,12,6,10,11199
12/2/2017,2017,12,6,11,11726
12/2/2017,2017,12,6,12,11600
12/2/2017,2017,12,6,13,11525
12/2/2017,2017,12,6,14,11920
12/2/2017,2017,12,6,15,11679
12/2/2017,2017,12,6,16,11391
12/2/2017,2017,12,6,17,10944
12/2/2017,2017,12,6,18,11856
12/2/2017,2017,12,6,19,11742
12/2/2017,2017,12,6,20,11666
12/2/2017,2017,12,6,21,11377
12/2/2017,2017,12,6,22,11088
12/2/2017,2017,12,6,23,10424
12/2/2017,2017,12,6,24,9747
12/3/2017,2017,12,7,1,9334
12/3/2017,2017,12,7,2,8958
12/3/2017,2017,12,7,3,8745
12/3/2017,2017,12,7,4,8501
12/3/2017,2017,12,7,5,8374
12/3/2017,2017,12,7,6,8241
12/3/2017,2017,12,7,7,8166
12/3/2017,2017,12,7,8,8593
12/3/2017,2017,12,7,9,9336
12/3/2017,2017,12,7,10,9991
12/3/2017,2017,12,7,11,10337
12/3/2017,2017,12,7,12,10289
12/3/2017,2017,12,7,13,10356
12/3/2017,2017,12,7,14,10488
12/3/2017,2017,12,7,15,10753
12/3/2017,2017,12,7,16,10022
12/3/2017,2017,12,7,17,10004
12/3/2017,2017,12,7,18,11247
12/3/2017,2017,12,7,19,11300
12/3/2017,2017,12,7,20,11248
12/3/2017,2017,12,7,21,11090
12/3/2017,2017,12,7,22,10563
12/3/2017,2017,12,7,23,9937
12/3/2017,2017,12,7,24,9351
12/4/2017,2017,12,1,1,8942
12/4/2017,2017,12,1,2,8571
12/4/2017,2017,12,1,3,8331
12/4/2017,2017,12,1,4,8157
12/4/2017,2017,12,1,5,8409
12/4/2017,2017,12,1,6,8717
12/4/2017,2017,12,1,7,8736
12/4/2017,2017,12,1,8,9998
12/4/2017,2017,12,1,9,11418
12/4/2017,2017,12,1,10,12252
12/4/2017,2017,12,1,11,12744
12/4/2017,2017,12,1,12,12536
12/4/2017,2017,12,1,13,12553
12/4/2017,2017,12,1,14,13046
12/4/2017,2017,12,1,15,12862
12/4/2017,2017,12,1,16,12566
12/4/2017,2017,12,1,17,12087
12/4/2017,2017,12,1,18,12771
12/4/2017,2017,12,1,19,12477
12/4/2017,2017,12,1,20,12265
12/4/2017,2017,12,1,21,11945
12/4/2017,2017,12,1,22,11258
12/4/2017,2017,12,1,23,10387
12/4/2017,2017,12,1,24,9850
12/5/2017,2017,12,2,1,9411
12/5/2017,2017,12,2,2,9107
12/5/2017,2017,12,2,3,8824
12/5/2017,2017,12,2,4,8760
12/5/2017,2017,12,2,5,8979
12/5/2017,2017,12,2,6,9172
12/5/2017,2017,12,2,7,9132
12/5/2017,2017,12,2,8,10285
12/5/2017,2017,12,2,9,11532
12/5/2017,2017,12,2,10,12241
12/5/2017,2017,12,2,11,12665
12/5/2017,2017,12,2,12,12386
12/5/2017,2017,12,2,13,12340
12/5/2017,2017,12,2,14,12700
12/5/2017,2017,12,2,15,12463
12/5/2017,2017,12,2,16,12238
12/5/2017,2017,12,2,17,11913
12/5/2017,2017,12,2,18,12588
12/5/2017,2017,12,2,19,12204
12/5/2017,2017,12,2,20,11971
12/5/2017,2017,12,2,21,11598
12/5/2017,2017,12,2,22,10913
12/5/2017,2017,12,2,23,10167
12/5/2017,2017,12,2,24,9561
12/6/2017,2017,12,3,1,9139
12/6/2017,2017,12,3,2,8874
12/6/2017,2017,12,3,3,8579
12/6/2017,2017,12,3,4,8483
12/6/2017,2017,12,3,5,8758
12/6/2017,2017,12,3,6,8909
12/6/2017,2017,12,3,7,8888
12/6/2017,2017,12,3,8,10019
12/6/2017,2017,12,3,9,11266
12/6/2017,2017,12,3,10,11936
12/6/2017,2017,12,3,11,12392
12/6/2017,2017,12,3,12,12155
12/6/2017,2017,12,3,13,12133
12/6/2017,2017,12,3,14,12541
12/6/2017,2017,12,3,15,12464
12/6/2017,2017,12,3,16,12186
12/6/2017,2017,12,3,17,11794
12/6/2017,2017,12,3,18,12496
12/6/2017,2017,12,3,19,12235
12/6/2017,2017,12,3,20,12005
12/6/2017,2017,12,3,21,11695
12/6/2017,2017,12,3,22,10979
12/6/2017,2017,12,3,23,10538
12/6/2017,2017,12,3,24,9532
12/7/2017,2017,12,4,1,9156
12/7/2017,2017,12,4,2,8878
12/7/2017,2017,12,4,3,8647
12/7/2017,2017,12,4,4,8542
12/7/2017,2017,12,4,5,8759
12/7/2017,2017,12,4,6,9002
12/7/2017,2017,12,4,7,8947
12/7/2017,2017,12,4,8,9948
12/7/2017,2017,12,4,9,11247
12/7/2017,2017,12,4,10,11930
12/7/2017,2017,12,4,11,12426
12/7/2017,2017,12,4,12,12152
12/7/2017,2017,12,4,13,12154
12/7/2017,2017,12,4,14,12721
12/7/2017,2017,12,4,15,12481
12/7/2017,2017,12,4,16,12290
12/7/2017,2017,12,4,17,11914
12/7/2017,2017,12,4,18,12556
12/7/2017,2017,12,4,19,12250
12/7/2017,2017,12,4,20,11987
12/7/2017,2017,12,4,21,11759
12/7/2017,2017,12,4,22,11040
12/7/2017,2017,12,4,23,10316
12/7/2017,2017,12,4,24,9632
12/8/2017,2017,12,5,1,9286
12/8/2017,2017,12,5,2,8898
12/8/2017,2017,12,5,3,8677
12/8/2017,2017,12,5,4,8571
12/8/2017,2017,12,5,5,8722
12/8/2017,2017,12,5,6,8850
12/8/2017,2017,12,5,7,8910
12/8/2017,2017,12,5,8,9833
12/8/2017,2017,12,5,9,11116
12/8/2017,2017,12,5,10,11822
12/8/2017,2017,12,5,11,12306
12/8/2017,2017,12,5,12,11997
12/8/2017,2017,12,5,13,11931
12/8/2017,2017,12,5,14,12306
12/8/2017,2017,12,5,15,12139
12/8/2017,2017,12,5,16,11876
12/8/2017,2017,12,5,17,11516
12/8/2017,2017,12,5,18,12152
12/8/2017,2017,12,5,19,11877
12/8/2017,2017,12,5,20,11679
12/8/2017,2017,12,5,21,11403
12/8/2017,2017,12,5,22,10846
12/8/2017,2017,12,5,23,10174
12/8/2017,2017,12,5,24,9580
12/9/2017,2017,12,6,1,9143
12/9/2017,2017,12,6,2,8851
12/9/2017,2017,12,6,3,8495
12/9/2017,2017,12,6,4,8477
12/9/2017,2017,12,6,5,8455
12/9/2017,2017,12,6,6,8579
12/9/2017,2017,12,6,7,8630
12/9/2017,2017,12,6,8,9427
12/9/2017,2017,12,6,9,10395
12/9/2017,2017,12,6,10,11144
12/9/2017,2017,12,6,11,11587
12/9/2017,2017,12,6,12,11375
12/9/2017,2017,12,6,13,11346
12/9/2017,2017,12,6,14,11604
12/9/2017,2017,12,6,15,11412
12/9/2017,2017,12,6,16,11086
12/9/2017,2017,12,6,17,10823
12/9/2017,2017,12,6,18,11664
12/9/2017,2017,12,6,19,11585
12/9/2017,2017,12,6,20,11341
12/9/2017,2017,12,6,21,11059
12/9/2017,2017,12,6,22,10592
12/9/2017,2017,12,6,23,10083
12/9/2017,2017,12,6,24,9369
12/10/2017,2017,12,7,1,9001
12/10/2017,2017,12,7,2,8754
12/10/2017,2017,12,7,3,8434
12/10/2017,2017,12,7,4,8287
12/10/2017,2017,12,7,5,8224
12/10/2017,2017,12,7,6,8035
12/10/2017,2017,12,7,7,7986
12/10/2017,2017,12,7,8,8368
12/10/2017,2017,12,7,9,8999
12/10/2017,2017,12,7,10,9658
12/10/2017,2017,12,7,11,10084
12/10/2017,2017,12,7,12,10062
12/10/2017,2017,12,7,13,10080
12/10/2017,2017,12,7,14,10113
12/10/2017,2017,12,7,15,9853
12/10/2017,2017,12,7,16,9764
12/10/2017,2017,12,7,17,9876
12/10/2017,2017,12,7,18,11046
12/10/2017,2017,12,7,19,11133
12/10/2017,2017,12,7,20,11033
12/10/2017,2017,12,7,21,10844
12/10/2017,2017,12,7,22,10365
12/10/2017,2017,12,7,23,9817
12/10/2017,2017,12,7,24,9020
12/11/2017,2017,12,1,1,8725
12/11/2017,2017,12,1,2,8417
12/11/2017,2017,12,1,3,8269
12/11/2017,2017,12,1,4,8175
12/11/2017,2017,12,1,5,8471
12/11/2017,2017,12,1,6,8697
12/11/2017,2017,12,1,7,8829
12/11/2017,2017,12,1,8,9799
12/11/2017,2017,12,1,9,11127
12/11/2017,2017,12,1,10,11852
12/11/2017,2017,12,1,11,12284
12/11/2017,2017,12,1,12,11960
12/11/2017,2017,12,1,13,11889
12/11/2017,2017,12,1,14,12220
12/11/2017,2017,12,1,15,12077
12/11/2017,2017,12,1,16,11976
12/11/2017,2017,12,1,17,11608
12/11/2017,2017,12,1,18,12303
12/11/2017,2017,12,1,19,12042
12/11/2017,2017,12,1,20,11839
12/11/2017,2017,12,1,21,11399
12/11/2017,2017,12,1,22,10748
12/11/2017,2017,12,1,23,10023
12/11/2017,2017,12,1,24,9432
12/12/2017,2017,12,2,1,9090
12/12/2017,2017,12,2,2,8744
12/12/2017,2017,12,2,3,8514
12/12/2017,2017,12,2,4,8347
12/12/2017,2017,12,2,5,8635
12/12/2017,2017,12,2,6,8946
12/12/2017,2017,12,2,7,8880
12/12/2017,2017,12,2,8,9765
12/12/2017,2017,12,2,9,10962
12/12/2017,2017,12,2,10,11629
12/12/2017,2017,12,2,11,12051
12/12/2017,2017,12,2,12,11722
12/12/2017,2017,12,2,13,11628
12/12/2017,2017,12,2,14,12026
12/12/2017,2017,12,2,15,11957
12/12/2017,2017,12,2,16,11851
12/12/2017,2017,12,2,17,11553
12/12/2017,2017,12,2,18,12258
12/12/2017,2017,12,2,19,11977
12/12/2017,2017,12,2,20,11664
12/12/2017,2017,12,2,21,11312
12/12/2017,2017,12,2,22,10601
12/12/2017,2017,12,2,23,9873
12/12/2017,2017,12,2,24,9355
12/13/2017,2017,12,3,1,8877
12/13/2017,2017,12,3,2,8627
12/13/2017,2017,12,3,3,8422
12/13/2017,2017,12,3,4,8342
12/13/2017,2017,12,3,5,8614
12/13/2017,2017,12,3,6,8821
12/13/2017,2017,12,3,7,8818
12/13/2017,2017,12,3,8,9773
12/13/2017,2017,12,3,9,10882
12/13/2017,2017,12,3,10,11642
12/13/2017,2017,12,3,11,12015
12/13/2017,2017,12,3,12,11691
12/13/2017,2017,12,3,13,11585
12/13/2017,2017,12,3,14,12015
12/13/2017,2017,12,3,15,11876
12/13/2017,2017,12,3,16,11724
12/13/2017,2017,12,3,17,11561
12/13/2017,2017,12,3,18,12230
12/13/2017,2017,12,3,19,11857
12/13/2017,2017,12,3,20,11584
12/13/2017,2017,12,3,21,11143
12/13/2017,2017,12,3,22,10492
12/13/2017,2017,12,3,23,9743
12/13/2017,2017,12,3,24,9216
12/14/2017,2017,12,4,1,8815
12/14/2017,2017,12,4,2,8552
12/14/2017,2017,12,4,3,8326
12/14/2017,2017,12,4,4,8247
12/14/2017,2017,12,4,5,8533
12/14/2017,2017,12,4,6,8856
12/14/2017,2017,12,4,7,8775
12/14/2017,2017,12,4,8,9638
12/14/2017,2017,12,4,9,10721
12/14/2017,2017,12,4,10,11269
12/14/2017,2017,12,4,11,11655
12/14/2017,2017,12,4,12,11359
12/14/2017,2017,12,4,13,11304
12/14/2017,2017,12,4,14,11619
12/14/2017,2017,12,4,15,11557
12/14/2017,2017,12,4,16,11476
12/14/2017,2017,12,4,17,11291
12/14/2017,2017,12,4,18,11783
12/14/2017,2017,12,4,19,11436
12/14/2017,2017,12,4,20,11212
12/14/2017,2017,12,4,21,10681
12/14/2017,2017,12,4,22,10079
12/14/2017,2017,12,4,23,9314
12/14/2017,2017,12,4,24,8771
12/15/2017,2017,12,5,1,8358
12/15/2017,2017,12,5,2,8163
12/15/2017,2017,12,5,3,7874
12/15/2017,2017,12,5,4,7769
12/15/2017,2017,12,5,5,8056
12/15/2017,2017,12,5,6,8406
12/15/2017,2017,12,5,7,8368
12/15/2017,2017,12,5,8,9206
12/15/2017,2017,12,5,9,10225
12/15/2017,2017,12,5,10,10860
12/15/2017,2017,12,5,11,11153
12/15/2017,2017,12,5,12,10881
12/15/2017,2017,12,5,13,10725
12/15/2017,2017,12,5,14,11081
12/15/2017,2017,12,5,15,11040
12/15/2017,2017,12,5,16,10902
12/15/2017,2017,12,5,17,10708
12/15/2017,2017,12,5,18,11284
12/15/2017,2017,12,5,19,10968
12/15/2017,2017,12,5,20,10536
12/15/2017,2017,12,5,21,10199
12/15/2017,2017,12,5,22,9607
12/15/2017,2017,12,5,23,8872
12/15/2017,2017,12,5,24,8313
12/16/2017,2017,12,6,1,7857
12/16/2017,2017,12,6,2,7576
12/16/2017,2017,12,6,3,7369
12/16/2017,2017,12,6,4,7333
12/16/2017,2017,12,6,5,7357
12/16/2017,2017,12,6,6,7500
12/16/2017,2017,12,6,7,7729
12/16/2017,2017,12,6,8,8278
12/16/2017,2017,12,6,9,9099
12/16/2017,2017,12,6,10,9645
12/16/2017,2017,12,6,11,9881
12/16/2017,2017,12,6,12,9665
12/16/2017,2017,12,6,13,9490
12/16/2017,2017,12,6,14,9654
12/16/2017,2017,12,6,15,9547
12/16/2017,2017,12,6,16,9457
12/16/2017,2017,12,6,17,9560
12/16/2017,2017,12,6,18,10308
12/16/2017,2017,12,6,19,10128
12/16/2017,2017,12,6,20,9897
12/16/2017,2017,12,6,21,9521
12/16/2017,2017,12,6,22,9106
12/16/2017,2017,12,6,23,8515
12/16/2017,2017,12,6,24,7967
12/17/2017,2017,12,7,1,7556
12/17/2017,2017,12,7,2,7353
12/17/2017,2017,12,7,3,7156
12/17/2017,2017,12,7,4,7112
12/17/2017,2017,12,7,5,7096
12/17/2017,2017,12,7,6,7170
12/17/2017,2017,12,7,7,7193
12/17/2017,2017,12,7,8,7596
12/17/2017,2017,12,7,9,8115
12/17/2017,2017,12,7,10,8590
12/17/2017,2017,12,7,11,8911
12/17/2017,2017,12,7,12,8790
12/17/2017,2017,12,7,13,8718
12/17/2017,2017,12,7,14,8698
12/17/2017,2017,12,7,15,8635
12/17/2017,2017,12,7,16,8603
12/17/2017,2017,12,7,17,8868
12/17/2017,2017,12,7,18,9965
12/17/2017,2017,12,7,19,9921
12/17/2017,2017,12,7,20,9789
12/17/2017,2017,12,7,21,9405
12/17/2017,2017,12,7,22,8941
12/17/2017,2017,12,7,23,8405
12/17/2017,2017,12,7,24,7863
12/18/2017,2017,12,1,1,7530
12/18/2017,2017,12,1,2,7278
12/18/2017,2017,12,1,3,7162
12/18/2017,2017,12,1,4,7126
12/18/2017,2017,12,1,5,7401
12/18/2017,2017,12,1,6,7817
12/18/2017,2017,12,1,7,8087
12/18/2017,2017,12,1,8,8931
12/18/2017,2017,12,1,9,10072
12/18/2017,2017,12,1,10,10776
12/18/2017,2017,12,1,11,11159
12/18/2017,2017,12,1,12,10898
12/18/2017,2017,12,1,13,10729
12/18/2017,2017,12,1,14,11036
12/18/2017,2017,12,1,15,10969
12/18/2017,2017,12,1,16,10957
12/18/2017,2017,12,1,17,10727
12/18/2017,2017,12,1,18,11479
12/18/2017,2017,12,1,19,11189
12/18/2017,2017,12,1,20,10877
12/18/2017,2017,12,1,21,10471
12/18/2017,2017,12,1,22,9819
12/18/2017,2017,12,1,23,9020
12/18/2017,2017,12,1,24,8471
12/19/2017,2017,12,2,1,8113
12/19/2017,2017,12,2,2,7826
12/19/2017,2017,12,2,3,7687
12/19/2017,2017,12,2,4,7679
12/19/2017,2017,12,2,5,7847
12/19/2017,2017,12,2,6,8292
12/19/2017,2017,12,2,7,8364
12/19/2017,2017,12,2,8,9254
12/19/2017,2017,12,2,9,10448
12/19/2017,2017,12,2,10,11202
12/19/2017,2017,12,2,11,11608
12/19/2017,2017,12,2,12,11307
12/19/2017,2017,12,2,13,11365
12/19/2017,2017,12,2,14,11643
12/19/2017,2017,12,2,15,11384
12/19/2017,2017,12,2,16,11229
12/19/2017,2017,12,2,17,11093
12/19/2017,2017,12,2,18,11703
12/19/2017,2017,12,2,19,11399
12/19/2017,2017,12,2,20,11073
12/19/2017,2017,12,2,21,10662
12/19/2017,2017,12,2,22,10064
12/19/2017,2017,12,2,23,9324
12/19/2017,2017,12,2,24,8762
12/20/2017,2017,12,3,1,8339
12/20/2017,2017,12,3,2,8122
12/20/2017,2017,12,3,3,7908
12/20/2017,2017,12,3,4,7885
12/20/2017,2017,12,3,5,7983
12/20/2017,2017,12,3,6,8342
12/20/2017,2017,12,3,7,8542
12/20/2017,2017,12,3,8,9348
12/20/2017,2017,12,3,9,10508
12/20/2017,2017,12,3,10,11306
12/20/2017,2017,12,3,11,11768
12/20/2017,2017,12,3,12,11567
12/20/2017,2017,12,3,13,11457
12/20/2017,2017,12,3,14,11820
12/20/2017,2017,12,3,15,11666
12/20/2017,2017,12,3,16,11561
12/20/2017,2017,12,3,17,11180
12/20/2017,2017,12,3,18,11831
12/20/2017,2017,12,3,19,11539
12/20/2017,2017,12,3,20,11259
12/20/2017,2017,12,3,21,10913
12/20/2017,2017,12,3,22,10261
12/20/2017,2017,12,3,23,9534
12/20/2017,2017,12,3,24,8984
12/21/2017,2017,12,4,1,8569
12/21/2017,2017,12,4,2,8283
12/21/2017,2017,12,4,3,8127
12/21/2017,2017,12,4,4,7993
12/21/2017,2017,12,4,5,8085
12/21/2017,2017,12,4,6,8322
12/21/2017,2017,12,4,7,8542
12/21/2017,2017,12,4,8,9372
12/21/2017,2017,12,4,9,10407
12/21/2017,2017,12,4,10,11065
12/21/2017,2017,12,4,11,11459
12/21/2017,2017,12,4,12,11222
12/21/2017,2017,12,4,13,11152
12/21/2017,2017,12,4,14,11470
12/21/2017,2017,12,4,15,11275
12/21/2017,2017,12,4,16,11195
12/21/2017,2017,12,4,17,10886
12/21/2017,2017,12,4,18,11579
12/21/2017,2017,12,4,19,11213
12/21/2017,2017,12,4,20,10947
12/21/2017,2017,12,4,21,10543
12/21/2017,2017,12,4,22,9876
12/21/2017,2017,12,4,23,9289
12/21/2017,2017,12,4,24,8637
12/22/2017,2017,12,5,1,8188
12/22/2017,2017,12,5,2,7954
12/22/2017,2017,12,5,3,7790
12/22/2017,2017,12,5,4,7648
12/22/2017,2017,12,5,5,7688
12/22/2017,2017,12,5,6,7979
12/22/2017,2017,12,5,7,8226
12/22/2017,2017,12,5,8,9003
12/22/2017,2017,12,5,9,10069
12/22/2017,2017,12,5,10,10579
12/22/2017,2017,12,5,11,10934
12/22/2017,2017,12,5,12,10710
12/22/2017,2017,12,5,13,10564
12/22/2017,2017,12,5,14,10871
12/22/2017,2017,12,5,15,10768
12/22/2017,2017,12,5,16,10632
12/22/2017,2017,12,5,17,10405
12/22/2017,2017,12,5,18,10966
12/22/2017,2017,12,5,19,10800
12/22/2017,2017,12,5,20,10517
12/22/2017,2017,12,5,21,10234
12/22/2017,2017,12,5,22,9657
12/22/2017,2017,12,5,23,9013
12/22/2017,2017,12,5,24,8447
12/23/2017,2017,12,6,1,7919
12/23/2017,2017,12,6,2,7720
12/23/2017,2017,12,6,3,7555
12/23/2017,2017,12,6,4,7443
12/23/2017,2017,12,6,5,7479
12/23/2017,2017,12,6,6,7631
12/23/2017,2017,12,6,7,7714
12/23/2017,2017,12,6,8,8246
12/23/2017,2017,12,6,9,9051
12/23/2017,2017,12,6,10,9783
12/23/2017,2017,12,6,11,10118
12/23/2017,2017,12,6,12,9892
12/23/2017,2017,12,6,13,9815
12/23/2017,2017,12,6,14,9944
12/23/2017,2017,12,6,15,9769
12/23/2017,2017,12,6,16,9664
12/23/2017,2017,12,6,17,9558
12/23/2017,2017,12,6,18,10400
12/23/2017,2017,12,6,19,10364
12/23/2017,2017,12,6,20,10264
12/23/2017,2017,12,6,21,10084
12/23/2017,2017,12,6,22,9529
12/23/2017,2017,12,6,23,8992
12/23/2017,2017,12,6,24,8312
12/24/2017,2017,12,7,1,7946
12/24/2017,2017,12,7,2,7663
12/24/2017,2017,12,7,3,7445
12/24/2017,2017,12,7,4,7329
12/24/2017,2017,12,7,5,7226
12/24/2017,2017,12,7,6,7267
12/24/2017,2017,12,7,7,7211
12/24/2017,2017,12,7,8,7571
12/24/2017,2017,12,7,9,8243
12/24/2017,2017,12,7,10,8789
12/24/2017,2017,12,7,11,9001
12/24/2017,2017,12,7,12,9023
12/24/2017,2017,12,7,13,9074
12/24/2017,2017,12,7,14,9164
12/24/2017,2017,12,7,15,9109
12/24/2017,2017,12,7,16,8937
12/24/2017,2017,12,7,17,8948
