DATE,YEAR,MONTH,DAY, HR ,LUZON,VISAYAS,MINDANAO,PH
1/20/2013,2013,1,20, 8 ,4160,869,765,5794
1/20/2013,2013,1,20, 9 ,4417,923,814,6154
1/20/2013,2013,1,20, 10 ,4834,982,850,6666
1/20/2013,2013,1,20, 11 ,5092,1022,878,6992
1/20/2013,2013,1,20, 12 ,4977,1006,874,6857
1/20/2013,2013,1,20, 13 ,4924,998,866,6788
1/20/2013,2013,1,20, 14 ,4942,1004,872,6818
1/20/2013,2013,1,20, 15 ,4878,991,849,6718
1/20/2013,2013,1,20, 16 ,4825,978,862,6665
1/20/2013,2013,1,20, 17 ,4747,975,908,6630
1/20/2013,2013,1,20, 18 ,5135,1163,1078,7376
1/20/2013,2013,1,20, 19 ,5534,1237,1112,7883
1/20/2013,2013,1,20, 20 ,5432,1200,1085,7717
1/20/2013,2013,1,20, 21 ,5155,1106,1010,7271
1/20/2013,2013,1,20, 22 ,4771,1013,919,6703
1/20/2013,2013,1,20, 23 ,4460,928,876,6264
1/20/2013,2013,1,20, 24 ,4168,861,842,5871
1/21/2013,2013,1,21, 1 ,3894,819,733,5446
1/21/2013,2013,1,21, 2 ,3774,789,710,5273
1/21/2013,2013,1,21, 3 ,3711,777,687,5175
1/21/2013,2013,1,21, 4 ,3702,773,688,5163
1/21/2013,2013,1,21, 5 ,3952,813,738,5503
1/21/2013,2013,1,21, 6 ,4300,885,814,5999
1/21/2013,2013,1,21, 7 ,4405,869,801,6075
1/21/2013,2013,1,21, 8 ,4980,959,846,6785
1/21/2013,2013,1,21, 9 ,5660,1140,994,7794
1/21/2013,2013,1,21, 10 ,6206,1235,1093,8534
1/21/2013,2013,1,21, 11 ,6470,1301,1118,8889
1/21/2013,2013,1,21, 12 ,6307,1282,1101,8690
1/21/2013,2013,1,21, 13 ,6222,1269,1091,8582
1/21/2013,2013,1,21, 14 ,6453,1309,1107,8869
1/21/2013,2013,1,21, 15 ,6349,1305,1089,8743
1/21/2013,2013,1,21, 16 ,6306,1277,1089,8672
1/21/2013,2013,1,21, 17 ,6101,1221,1075,8397
1/21/2013,2013,1,21, 18 ,6260,1355,1152,8767
1/21/2013,2013,1,21, 19 ,6367,1401,1148,8916
1/21/2013,2013,1,21, 20 ,6153,1325,1131,8609
1/21/2013,2013,1,21, 21 ,5918,1252,1079,8249
1/21/2013,2013,1,21, 22 ,5456,1136,987,7579
1/21/2013,2013,1,21, 23 ,5024,1021,858,6903
1/21/2013,2013,1,21, 24 ,4754,944,803,6501
1/22/2013,2013,1,22, 1 ,4479,901,768,6148
1/22/2013,2013,1,22, 2 ,4350,879,742,5971
1/22/2013,2013,1,22, 3 ,4258,853,722,5833
1/22/2013,2013,1,22, 4 ,4241,848,725,5814
1/22/2013,2013,1,22, 5 ,4433,889,776,6098
1/22/2013,2013,1,22, 6 ,4722,955,854,6531
1/22/2013,2013,1,22, 7 ,4782,920,817,6519
1/22/2013,2013,1,22, 8 ,5297,1005,880,7182
1/22/2013,2013,1,22, 9 ,5973,1190,1000,8163
1/22/2013,2013,1,22, 10 ,6371,1261,1088,8720
1/22/2013,2013,1,22, 11 ,6647,1314,1099,9060
1/22/2013,2013,1,22, 12 ,6416,1284,1090,8790
1/22/2013,2013,1,22, 13 ,6377,1261,1062,8700
1/22/2013,2013,1,22, 14 ,6463,1318,1066,8847
1/22/2013,2013,1,22, 15 ,6360,1290,1070,8720
1/22/2013,2013,1,22, 16 ,6301,1269,1094,8664
1/22/2013,2013,1,22, 17 ,6086,1216,1084,8386
1/22/2013,2013,1,22, 18 ,6259,1356,1146,8761
1/22/2013,2013,1,22, 19 ,6388,1399,1148,8935
1/22/2013,2013,1,22, 20 ,6169,1320,1092,8581
1/22/2013,2013,1,22, 21 ,5862,1235,1020,8117
1/22/2013,2013,1,22, 22 ,5446,1124,935,7505
1/22/2013,2013,1,22, 23 ,4988,1016,818,6822
1/22/2013,2013,1,22, 24 ,4637,941,757,6335
1/23/2013,2013,1,23, 1 ,4389,892,722,6003
1/23/2013,2013,1,23, 2 ,4256,862,720,5838
1/23/2013,2013,1,23, 3 ,4136,840,702,5678
1/23/2013,2013,1,23, 4 ,4177,847,715,5739
1/23/2013,2013,1,23, 5 ,4354,891,746,5991
1/23/2013,2013,1,23, 6 ,4616,958,827,6401
1/23/2013,2013,1,23, 7 ,4710,921,810,6441
1/23/2013,2013,1,23, 8 ,5174,1000,849,7023
1/23/2013,2013,1,23, 9 ,5852,1180,994,8026
1/23/2013,2013,1,23, 10 ,6249,1263,1053,8565
1/23/2013,2013,1,23, 11 ,6422,1315,1114,8851
1/23/2013,2013,1,23, 12 ,6255,1280,1101,8636
1/23/2013,2013,1,23, 13 ,6198,1264,1056,8518
1/23/2013,2013,1,23, 14 ,6397,1303,1104,8804
1/23/2013,2013,1,23, 15 ,6298,1285,1100,8683
1/23/2013,2013,1,23, 16 ,6195,1267,1091,8553
1/23/2013,2013,1,23, 17 ,6012,1222,1084,8318
1/23/2013,2013,1,23, 18 ,6233,1370,1172,8775
1/23/2013,2013,1,23, 19 ,6335,1397,1175,8907
1/23/2013,2013,1,23, 20 ,6069,1336,1160,8565
1/23/2013,2013,1,23, 21 ,5837,1266,1118,8221
1/23/2013,2013,1,23, 22 ,5348,1132,1026,7506
1/23/2013,2013,1,23, 23 ,4846,1020,886,6752
1/23/2013,2013,1,23, 24 ,4495,945,829,6269
1/24/2013,2013,1,24, 1 ,4211,912,802,5925
1/24/2013,2013,1,24, 2 ,4138,885,779,5802
1/24/2013,2013,1,24, 3 ,4041,869,765,5675
1/24/2013,2013,1,24, 4 ,4018,867,750,5635
1/24/2013,2013,1,24, 5 ,4238,911,808,5957
1/24/2013,2013,1,24, 6 ,4524,970,872,6366
1/24/2013,2013,1,24, 7 ,4556,933,843,6332
1/24/2013,2013,1,24, 8 ,5052,1024,905,6981
1/24/2013,2013,1,24, 9 ,5747,1191,1016,7954
1/24/2013,2013,1,24, 10 ,6176,1279,1123,8578
1/24/2013,2013,1,24, 11 ,6440,1323,1153,8916
1/24/2013,2013,1,24, 12 ,6297,1276,1119,8692
1/24/2013,2013,1,24, 13 ,6275,1269,1156,8700
1/24/2013,2013,1,24, 14 ,6517,1295,1138,8950
1/24/2013,2013,1,24, 15 ,6410,1281,1136,8827
1/24/2013,2013,1,24, 16 ,6372,1268,1143,8783
1/24/2013,2013,1,24, 17 ,6120,1235,1146,8501
1/24/2013,2013,1,24, 18 ,6241,1356,1215,8812
1/24/2013,2013,1,24, 19 ,6445,1385,1190,9020
1/24/2013,2013,1,24, 20 ,6229,1329,1152,8710
1/24/2013,2013,1,24, 21 ,5945,1245,1106,8296
1/24/2013,2013,1,24, 22 ,5449,1117,1001,7567
1/24/2013,2013,1,24, 23 ,4987,1012,868,6867
1/24/2013,2013,1,24, 24 ,4630,948,831,6409
1/25/2013,2013,1,25, 1 ,4369,894,797,6060
1/25/2013,2013,1,25, 2 ,4293,875,774,5942
1/25/2013,2013,1,25, 3 ,4138,860,760,5758
1/25/2013,2013,1,25, 4 ,4136,853,771,5760
1/25/2013,2013,1,25, 5 ,4336,885,807,6028
1/25/2013,2013,1,25, 6 ,4612,948,877,6437
1/25/2013,2013,1,25, 7 ,4652,933,841,6426
1/25/2013,2013,1,25, 8 ,5121,1006,908,7035
1/25/2013,2013,1,25, 9 ,5798,1157,1066,8021
1/25/2013,2013,1,25, 10 ,6245,1249,1152,8646
1/25/2013,2013,1,25, 11 ,6590,1283,1184,9057
1/25/2013,2013,1,25, 12 ,6396,1234,1146,8776
1/25/2013,2013,1,25, 13 ,6407,1229,1143,8779
1/25/2013,2013,1,25, 14 ,6625,1266,1166,9057
1/25/2013,2013,1,25, 15 ,6513,1247,1143,8903
1/25/2013,2013,1,25, 16 ,6429,1243,1152,8824
1/25/2013,2013,1,25, 17 ,6208,1213,1139,8560
1/25/2013,2013,1,25, 18 ,6360,1346,1230,8936
1/25/2013,2013,1,25, 19 ,6527,1368,1205,9100
1/25/2013,2013,1,25, 20 ,6319,1300,1147,8766
1/25/2013,2013,1,25, 21 ,6133,1221,1114,8468
1/25/2013,2013,1,25, 22 ,5698,1119,1038,7855
1/25/2013,2013,1,25, 23 ,5279,1010,919,7208
1/25/2013,2013,1,25, 24 ,4881,932,852,6665
1/26/2013,2013,1,26, 1 ,4593,896,792,6281
1/26/2013,2013,1,26, 2 ,4493,868,779,6140
1/26/2013,2013,1,26, 3 ,4355,848,759,5962
1/26/2013,2013,1,26, 4 ,4328,846,748,5922
1/26/2013,2013,1,26, 5 ,4356,862,769,5987
1/26/2013,2013,1,26, 6 ,4504,870,808,6182
1/26/2013,2013,1,26, 7 ,4582,871,795,6248
1/26/2013,2013,1,26, 8 ,4938,929,825,6692
1/26/2013,2013,1,26, 9 ,5446,1048,928,7422
1/26/2013,2013,1,26, 10 ,5891,1139,980,8010
1/26/2013,2013,1,26, 11 ,6202,1198,1065,8465
1/26/2013,2013,1,26, 12 ,6050,1167,1055,8272
1/26/2013,2013,1,26, 13 ,5953,1151,1065,8169
1/26/2013,2013,1,26, 14 ,6085,1166,1014,8265
1/26/2013,2013,1,26, 15 ,5911,1127,1054,8092
1/26/2013,2013,1,26, 16 ,5751,1135,1044,7930
1/26/2013,2013,1,26, 17 ,5561,1141,1041,7743
1/26/2013,2013,1,26, 18 ,5885,1260,1185,8330
1/26/2013,2013,1,26, 19 ,6202,1334,1207,8743
1/26/2013,2013,1,26, 20 ,6001,1286,1155,8442
1/26/2013,2013,1,26, 21 ,5887,1223,1125,8235
1/26/2013,2013,1,26, 22 ,5530,1120,1037,7687
1/26/2013,2013,1,26, 23 ,5127,1005,915,7047
1/26/2013,2013,1,26, 24 ,4773,930,832,6535
1/27/2013,2013,1,27, 1 ,4534,884,799,6217
1/27/2013,2013,1,27, 2 ,4394,857,766,6017
1/27/2013,2013,1,27, 3 ,4270,836,741,5847
1/27/2013,2013,1,27, 4 ,4157,817,729,5703
1/27/2013,2013,1,27, 5 ,4153,836,754,5743
1/27/2013,2013,1,27, 6 ,4142,849,758,5749
1/27/2013,2013,1,27, 7 ,4099,840,734,5673
1/27/2013,2013,1,27, 8 ,4290,872,759,5921
1/27/2013,2013,1,27, 9 ,4634,947,824,6405
1/27/2013,2013,1,27, 10 ,5110,1016,885,7011
1/27/2013,2013,1,27, 11 ,5333,1053,931,7317
1/27/2013,2013,1,27, 12 ,5326,1054,940,7320
1/27/2013,2013,1,27, 13 ,5357,1064,957,7378
1/27/2013,2013,1,27, 14 ,5301,1063,971,7335
1/27/2013,2013,1,27, 15 ,5257,1049,955,7261
1/27/2013,2013,1,27, 16 ,5137,1029,938,7104
1/27/2013,2013,1,27, 17 ,5069,997,946,7012
1/27/2013,2013,1,27, 18 ,5473,1168,1068,7709
1/27/2013,2013,1,27, 19 ,5872,1261,1147,8280
1/27/2013,2013,1,27, 20 ,5816,1225,1115,8156
1/27/2013,2013,1,27, 21 ,5618,1150,1030,7798
1/27/2013,2013,1,27, 22 ,5214,1073,941,7228
1/27/2013,2013,1,27, 23 ,4873,987,864,6724
1/27/2013,2013,1,27, 24 ,4585,925,794,6304
1/28/2013,2013,1,28, 1 ,4334,877,768,5979
1/28/2013,2013,1,28, 2 ,4142,845,734,5721
1/28/2013,2013,1,28, 3 ,4085,824,705,5614
1/28/2013,2013,1,28, 4 ,4018,823,717,5558
1/28/2013,2013,1,28, 5 ,4270,863,764,5897
1/28/2013,2013,1,28, 6 ,4569,932,834,6335
1/28/2013,2013,1,28, 7 ,4693,910,793,6396
1/28/2013,2013,1,28, 8 ,5263,1003,849,7115
1/28/2013,2013,1,28, 9 ,6018,1185,1003,8206
1/28/2013,2013,1,28, 10 ,6506,1283,1102,8891
1/28/2013,2013,1,28, 11 ,6783,1337,1153,9273
1/28/2013,2013,1,28, 12 ,6640,1302,1132,9074
1/28/2013,2013,1,28, 13 ,6543,1284,1130,8957
1/28/2013,2013,1,28, 14 ,6818,1338,1180,9336
1/28/2013,2013,1,28, 15 ,6637,1324,1163,9124
1/28/2013,2013,1,28, 16 ,6539,1296,1143,8978
1/28/2013,2013,1,28, 17 ,6238,1234,1112,8584
1/28/2013,2013,1,28, 18 ,6284,1346,1188,8818
1/28/2013,2013,1,28, 19 ,6477,1420,1216,9113
1/28/2013,2013,1,28, 20 ,6223,1347,1184,8754
1/28/2013,2013,1,28, 21 ,5961,1266,1126,8353
1/28/2013,2013,1,28, 22 ,5555,1142,1000,7697
1/28/2013,2013,1,28, 23 ,5124,1026,881,7031
1/28/2013,2013,1,28, 24 ,4740,958,832,6530
1/29/2013,2013,1,29, 1 ,4551,913,795,6259
1/29/2013,2013,1,29, 2 ,4413,884,777,6074
1/29/2013,2013,1,29, 3 ,4307,855,748,5910
1/29/2013,2013,1,29, 4 ,4297,871,750,5918
1/29/2013,2013,1,29, 5 ,4465,905,795,6165
1/29/2013,2013,1,29, 6 ,4712,961,854,6527
1/29/2013,2013,1,29, 7 ,4742,928,799,6469
1/29/2013,2013,1,29, 8 ,5288,1025,883,7196
1/29/2013,2013,1,29, 9 ,5936,1204,1018,8158
1/29/2013,2013,1,29, 10 ,6251,1299,1128,8678
1/29/2013,2013,1,29, 11 ,6557,1354,1178,9089
1/29/2013,2013,1,29, 12 ,6377,1304,1133,8814
1/29/2013,2013,1,29, 13 ,6296,1305,1143,8744
1/29/2013,2013,1,29, 14 ,6498,1351,1168,9017
1/29/2013,2013,1,29, 15 ,6379,1329,1163,8871
1/29/2013,2013,1,29, 16 ,6244,1305,1147,8696
1/29/2013,2013,1,29, 17 ,6213,1265,1128,8606
1/29/2013,2013,1,29, 18 ,6219,1366,1230,8815
1/29/2013,2013,1,29, 19 ,6530,1418,1201,9149
1/29/2013,2013,1,29, 20 ,6249,1336,1169,8754
1/29/2013,2013,1,29, 21 ,5911,1239,1125,8275
1/29/2013,2013,1,29, 22 ,5531,1118,1011,7660
1/29/2013,2013,1,29, 23 ,5056,1012,885,6953
1/29/2013,2013,1,29, 24 ,4751,937,851,6539
1/30/2013,2013,1,30, 1 ,4489,906,824,6219
1/30/2013,2013,1,30, 2 ,4332,876,779,5987
1/30/2013,2013,1,30, 3 ,4224,858,768,5850
1/30/2013,2013,1,30, 4 ,4198,849,763,5810
1/30/2013,2013,1,30, 5 ,4407,886,816,6109
1/30/2013,2013,1,30, 6 ,4670,951,881,6502
1/30/2013,2013,1,30, 7 ,4705,928,829,6462
1/30/2013,2013,1,30, 8 ,5243,1007,905,7155
1/30/2013,2013,1,30, 9 ,5890,1168,1056,8114
1/30/2013,2013,1,30, 10 ,6341,1232,1140,8713
1/30/2013,2013,1,30, 11 ,6678,1271,1155,9104
1/30/2013,2013,1,30, 12 ,6438,1240,1133,8811
1/30/2013,2013,1,30, 13 ,6413,1203,1115,8731
1/30/2013,2013,1,30, 14 ,6592,1232,1141,8965
1/30/2013,2013,1,30, 15 ,6468,1216,1120,8804
1/30/2013,2013,1,30, 16 ,6379,1214,1133,8726
1/30/2013,2013,1,30, 17 ,6042,1195,1142,8379
1/30/2013,2013,1,30, 18 ,6051,1313,1197,8561
1/30/2013,2013,1,30, 19 ,6328,1331,1186,8845
1/30/2013,2013,1,30, 20 ,6082,1262,1158,8502
1/30/2013,2013,1,30, 21 ,5772,1163,1094,8029
1/30/2013,2013,1,30, 22 ,5380,1034,994,7408
1/30/2013,2013,1,30, 23 ,4894,934,885,6713
1/30/2013,2013,1,30, 24 ,4554,866,821,6241
1/31/2013,2013,1,31, 1 ,4345,839,789,5973
1/31/2013,2013,1,31, 2 ,4215,819,781,5815
1/31/2013,2013,1,31, 3 ,4164,807,757,5728
1/31/2013,2013,1,31, 4 ,4165,810,755,5730
1/31/2013,2013,1,31, 5 ,4373,846,811,6030
1/31/2013,2013,1,31, 6 ,4642,920,877,6439
1/31/2013,2013,1,31, 7 ,4727,901,806,6434
1/31/2013,2013,1,31, 8 ,5147,985,892,7024
1/31/2013,2013,1,31, 9 ,5751,1162,1033,7946
1/31/2013,2013,1,31, 10 ,6220,1264,1113,8597
1/31/2013,2013,1,31, 11 ,6546,1322,1158,9026
1/31/2013,2013,1,31, 12 ,6318,1296,1139,8753
1/31/2013,2013,1,31, 13 ,6230,1299,1139,8668
1/31/2013,2013,1,31, 14 ,6443,1342,1169,8954
1/31/2013,2013,1,31, 15 ,6336,1323,1174,8833
1/31/2013,2013,1,31, 16 ,6334,1304,1167,8805
1/31/2013,2013,1,31, 17 ,6115,1230,1094,8439
1/31/2013,2013,1,31, 18 ,6226,1329,1196,8751
1/31/2013,2013,1,31, 19 ,6425,1405,1204,9034
1/31/2013,2013,1,31, 20 ,6252,1346,1180,8778
1/31/2013,2013,1,31, 21 ,6035,1262,1137,8434
1/31/2013,2013,1,31, 22 ,5591,1139,1041,7771
1/31/2013,2013,1,31, 23 ,5146,1023,918,7087
1/31/2013,2013,1,31, 24 ,4870,947,842,6659
2/1/2013,2013,2,1, 1 ,4617,900,799,6316
2/1/2013,2013,2,1, 2 ,4466,873,766,6105
2/1/2013,2013,2,1, 3 ,4339,849,746,5934
2/1/2013,2013,2,1, 4 ,4348,847,747,5942
2/1/2013,2013,2,1, 5 ,4503,880,790,6173
2/1/2013,2013,2,1, 6 ,4799,940,864,6603
2/1/2013,2013,2,1, 7 ,4803,899,809,6511
2/1/2013,2013,2,1, 8 ,5399,999,878,7276
2/1/2013,2013,2,1, 9 ,6064,1205,1036,8305
2/1/2013,2013,2,1, 10 ,6539,1306,1133,8978
2/1/2013,2013,2,1, 11 ,6850,1371,1170,9391
2/1/2013,2013,2,1, 12 ,6700,1335,1165,9200
2/1/2013,2013,2,1, 13 ,6738,1306,1154,9198
2/1/2013,2013,2,1, 14 ,6954,1347,1209,9510
2/1/2013,2013,2,1, 15 ,6871,1319,1201,9391
2/1/2013,2013,2,1, 16 ,6810,1305,1177,9292
2/1/2013,2013,2,1, 17 ,6494,1230,1108,8832
2/1/2013,2013,2,1, 18 ,6410,1329,1190,8929
2/1/2013,2013,2,1, 19 ,6710,1377,1188,9275
2/1/2013,2013,2,1, 20 ,6489,1329,1190,9008
2/1/2013,2013,2,1, 21 ,6298,1254,1144,8696
2/1/2013,2013,2,1, 22 ,5849,1153,1058,8060
2/1/2013,2013,2,1, 23 ,5571,1054,961,7586
2/1/2013,2013,2,1, 24 ,5177,961,852,6990
2/2/2013,2013,2,2, 1 ,4921,917,823,6661
2/2/2013,2013,2,2, 2 ,4779,876,799,6454
2/2/2013,2013,2,2, 3 ,4619,859,778,6256
2/2/2013,2013,2,2, 4 ,4564,850,768,6182
2/2/2013,2013,2,2, 5 ,4577,865,787,6229
2/2/2013,2013,2,2, 6 ,4707,888,815,6410
2/2/2013,2013,2,2, 7 ,4712,893,812,6417
2/2/2013,2013,2,2, 8 ,5130,958,863,6951
2/2/2013,2013,2,2, 9 ,5656,1102,983,7741
2/2/2013,2013,2,2, 10 ,6143,1175,1036,8354
2/2/2013,2013,2,2, 11 ,6398,1241,1055,8694
2/2/2013,2013,2,2, 12 ,6269,1213,1035,8517
2/2/2013,2013,2,2, 13 ,6147,1201,1028,8376
2/2/2013,2013,2,2, 14 ,6219,1209,1056,8484
2/2/2013,2013,2,2, 15 ,6065,1189,1030,8284
2/2/2013,2013,2,2, 16 ,5895,1159,1020,8074
2/2/2013,2013,2,2, 17 ,5648,1121,1006,7775
2/2/2013,2013,2,2, 18 ,5796,1258,1116,8170
2/2/2013,2013,2,2, 19 ,6272,1349,1153,8774
2/2/2013,2013,2,2, 20 ,6123,1288,1116,8527
2/2/2013,2013,2,2, 21 ,5954,1229,1108,8291
2/2/2013,2013,2,2, 22 ,5666,1131,1011,7808
2/2/2013,2013,2,2, 23 ,5272,1027,917,7216
2/2/2013,2013,2,2, 24 ,4952,955,844,6751
2/3/2013,2013,2,3, 1 ,4774,909,800,6483
2/3/2013,2013,2,3, 2 ,4593,874,761,6228
2/3/2013,2013,2,3, 3 ,4427,851,747,6025
2/3/2013,2013,2,3, 4 ,4350,843,731,5924
2/3/2013,2013,2,3, 5 ,4324,848,746,5918
2/3/2013,2013,2,3, 6 ,4339,850,770,5959
2/3/2013,2013,2,3, 7 ,4274,834,763,5871
2/3/2013,2013,2,3, 8 ,4467,867,775,6109
2/3/2013,2013,2,3, 9 ,4770,927,822,6519
2/3/2013,2013,2,3, 10 ,5226,991,888,7105
2/3/2013,2013,2,3, 11 ,5441,1033,928,7402
2/3/2013,2013,2,3, 12 ,5420,1038,936,7394
2/3/2013,2013,2,3, 13 ,5435,1036,937,7408
2/3/2013,2013,2,3, 14 ,5421,1031,955,7407
2/3/2013,2013,2,3, 15 ,5294,1017,969,7280
2/3/2013,2013,2,3, 16 ,5157,972,937,7066
2/3/2013,2013,2,3, 17 ,5050,997,932,6979
2/3/2013,2013,2,3, 18 ,5402,1126,1041,7569
2/3/2013,2013,2,3, 19 ,5882,1205,1171,8258
2/3/2013,2013,2,3, 20 ,5816,1201,1128,8145
2/3/2013,2013,2,3, 21 ,5621,1137,1069,7827
2/3/2013,2013,2,3, 22 ,5289,1031,910,7230
2/3/2013,2013,2,3, 23 ,5000,940,862,6802
2/3/2013,2013,2,3, 24 ,4633,856,800,6289
2/4/2013,2013,2,4, 1 ,4398,821,753,5972
2/4/2013,2013,2,4, 2 ,4177,793,714,5684
2/4/2013,2013,2,4, 3 ,4115,782,715,5612
2/4/2013,2013,2,4, 4 ,4060,783,699,5542
2/4/2013,2013,2,4, 5 ,4232,826,761,5819
2/4/2013,2013,2,4, 6 ,4533,895,844,6272
2/4/2013,2013,2,4, 7 ,4667,865,783,6315
2/4/2013,2013,2,4, 8 ,5262,962,862,7086
2/4/2013,2013,2,4, 9 ,6040,1154,1070,8264
2/4/2013,2013,2,4, 10 ,6636,1256,1116,9008
2/4/2013,2013,2,4, 11 ,6876,1329,1158,9363
2/4/2013,2013,2,4, 12 ,6793,1304,1158,9255
2/4/2013,2013,2,4, 13 ,6716,1311,1139,9166
2/4/2013,2013,2,4, 14 ,6985,1344,1147,9476
2/4/2013,2013,2,4, 15 ,6907,1331,1138,9376
2/4/2013,2013,2,4, 16 ,6802,1313,1139,9254
2/4/2013,2013,2,4, 17 ,6426,1238,1132,8796
2/4/2013,2013,2,4, 18 ,6363,1325,1190,8878
2/4/2013,2013,2,4, 19 ,6718,1417,1177,9312
2/4/2013,2013,2,4, 20 ,6466,1342,1164,8972
2/4/2013,2013,2,4, 21 ,6188,1277,1156,8621
2/4/2013,2013,2,4, 22 ,5858,1161,1078,8097
2/4/2013,2013,2,4, 23 ,5395,1036,948,7379
2/4/2013,2013,2,4, 24 ,4977,956,880,6813
2/5/2013,2013,2,5, 1 ,4737,909,811,6457
2/5/2013,2013,2,5, 2 ,4614,885,825,6324
2/5/2013,2013,2,5, 3 ,4435,865,793,6093
2/5/2013,2013,2,5, 4 ,4437,861,791,6089
2/5/2013,2013,2,5, 5 ,4606,896,837,6339
2/5/2013,2013,2,5, 6 ,4777,955,912,6644
2/5/2013,2013,2,5, 7 ,4806,916,842,6564
2/5/2013,2013,2,5, 8 ,5424,1016,935,7375
2/5/2013,2013,2,5, 9 ,6137,1199,1087,8423
2/5/2013,2013,2,5, 10 ,6651,1271,1158,9080
2/5/2013,2013,2,5, 11 ,6881,1334,1162,9377
2/5/2013,2013,2,5, 12 ,6749,1307,1129,9185
2/5/2013,2013,2,5, 13 ,6733,1290,1143,9166
2/5/2013,2013,2,5, 14 ,6996,1338,1185,9519
2/5/2013,2013,2,5, 15 ,6903,1341,1178,9422
2/5/2013,2013,2,5, 16 ,6841,1316,1170,9327
2/5/2013,2013,2,5, 17 ,6490,1255,1119,8864
2/5/2013,2013,2,5, 18 ,6354,1346,1189,8889
2/5/2013,2013,2,5, 19 ,6771,1414,1231,9416
2/5/2013,2013,2,5, 20 ,6477,1333,1203,9013
2/5/2013,2013,2,5, 21 ,6240,1265,1189,8694
2/5/2013,2013,2,5, 22 ,5855,1150,1110,8115
2/5/2013,2013,2,5, 23 ,5354,1022,1083,7459
2/5/2013,2013,2,5, 24 ,4936,955,909,6800
2/6/2013,2013,2,6, 1 ,4707,913,853,6473
2/6/2013,2013,2,6, 2 ,4585,884,821,6290
2/6/2013,2013,2,6, 3 ,4426,864,809,6099
2/6/2013,2013,2,6, 4 ,4404,857,803,6064
2/6/2013,2013,2,6, 5 ,4589,899,850,6338
2/6/2013,2013,2,6, 6 ,4850,951,912,6713
2/6/2013,2013,2,6, 7 ,4831,921,848,6600
2/6/2013,2013,2,6, 8 ,5429,1016,922,7367
2/6/2013,2013,2,6, 9 ,6095,1210,1080,8385
2/6/2013,2013,2,6, 10 ,6622,1293,1167,9082
2/6/2013,2013,2,6, 11 ,6879,1361,1195,9435
2/6/2013,2013,2,6, 12 ,6730,1332,1163,9225
2/6/2013,2013,2,6, 13 ,6709,1309,1156,9174
2/6/2013,2013,2,6, 14 ,7027,1371,1179,9577
2/6/2013,2013,2,6, 15 ,6920,1370,1167,9457
2/6/2013,2013,2,6, 16 ,6811,1341,1132,9284
2/6/2013,2013,2,6, 17 ,6554,1272,1118,8944
2/6/2013,2013,2,6, 18 ,6450,1351,1207,9008
2/6/2013,2013,2,6, 19 ,6838,1445,1203,9486
2/6/2013,2013,2,6, 20 ,6631,1324,1183,9138
2/6/2013,2013,2,6, 21 ,6389,1257,1162,8808
2/6/2013,2013,2,6, 22 ,6032,1147,1102,8281
2/6/2013,2013,2,6, 23 ,5463,1016,981,7460
2/6/2013,2013,2,6, 24 ,5078,940,878,6896
2/7/2013,2013,2,7, 1 ,4841,904,848,6593
2/7/2013,2013,2,7, 2 ,4746,880,810,6436
2/7/2013,2013,2,7, 3 ,4616,875,783,6274
2/7/2013,2013,2,7, 4 ,4576,863,786,6225
2/7/2013,2013,2,7, 5 ,4733,907,828,6468
2/7/2013,2013,2,7, 6 ,4965,956,887,6808
2/7/2013,2013,2,7, 7 ,4980,916,823,6719
2/7/2013,2013,2,7, 8 ,5534,1018,906,7458
2/7/2013,2013,2,7, 9 ,6284,1209,1073,8566
2/7/2013,2013,2,7, 10 ,6734,1311,1173,9218
2/7/2013,2013,2,7, 11 ,7030,1376,1182,9588
2/7/2013,2013,2,7, 12 ,6834,1347,1149,9330
2/7/2013,2013,2,7, 13 ,6830,1332,1159,9321
2/7/2013,2013,2,7, 14 ,7131,1391,1192,9714
2/7/2013,2013,2,7, 15 ,7009,1369,1186,9564
2/7/2013,2013,2,7, 16 ,6868,1337,1164,9369
2/7/2013,2013,2,7, 17 ,6615,1254,1129,8998
2/7/2013,2013,2,7, 18 ,6622,1354,1211,9187
2/7/2013,2013,2,7, 19 ,6891,1438,1192,9521
2/7/2013,2013,2,7, 20 ,6652,1354,1170,9176
2/7/2013,2013,2,7, 21 ,6435,1299,1172,8906
2/7/2013,2013,2,7, 22 ,6038,1174,1111,8323
2/7/2013,2013,2,7, 23 ,5583,1052,977,7612
2/7/2013,2013,2,7, 24 ,5135,961,908,7004
2/8/2013,2013,2,8, 1 ,4873,933,861,6667
2/8/2013,2013,2,8, 2 ,4758,900,834,6492
2/8/2013,2013,2,8, 3 ,4642,876,817,6335
2/8/2013,2013,2,8, 4 ,4583,870,807,6260
2/8/2013,2013,2,8, 5 ,4710,897,846,6453
2/8/2013,2013,2,8, 6 ,4935,946,894,6775
2/8/2013,2013,2,8, 7 ,4911,910,833,6654
2/8/2013,2013,2,8, 8 ,5486,1010,911,7407
2/8/2013,2013,2,8, 9 ,6200,1202,1102,8504
2/8/2013,2013,2,8, 10 ,6813,1312,1176,9301
2/8/2013,2013,2,8, 11 ,7058,1380,1209,9647
2/8/2013,2013,2,8, 12 ,6883,1344,1196,9423
2/8/2013,2013,2,8, 13 ,6879,1327,1186,9392
2/8/2013,2013,2,8, 14 ,7194,1385,1199,9778
